"","state","eth","male","age","educ","n"
"7781",37,"Black",0.5,"40-49","No HS",13331
"7782",37,"Black",0.5,"40-49","HS",47393
"7783",37,"Black",0.5,"40-49","Some college",43304
"7784",37,"Black",0.5,"40-49","4-Year College",16167
"7785",37,"Black",0.5,"40-49","Post-grad",7718
"7786",37,"Black",0.5,"50-59","No HS",21567
"7787",37,"Black",0.5,"50-59","HS",52434
"7788",37,"Black",0.5,"50-59","Some college",38466
"7789",37,"Black",0.5,"50-59","4-Year College",13274
"7790",37,"Black",0.5,"50-59","Post-grad",5483
"7791",37,"Black",0.5,"60-69","No HS",20529
"7792",37,"Black",0.5,"60-69","HS",35086
"7793",37,"Black",0.5,"60-69","Some college",29322
"7794",37,"Black",0.5,"60-69","4-Year College",9044
"7795",37,"Black",0.5,"60-69","Post-grad",5202
"7796",37,"Black",0.5,"70+","No HS",21747
"7797",37,"Black",0.5,"70+","HS",18882
"7798",37,"Black",0.5,"70+","Some college",11215
"7799",37,"Black",0.5,"70+","4-Year College",4067
"7800",37,"Black",0.5,"70+","Post-grad",3074
"7801",37,"Other",-0.5,"18-29","No HS",7392
"7802",37,"Other",-0.5,"18-29","HS",17335
"7803",37,"Other",-0.5,"18-29","Some college",30736
"7804",37,"Other",-0.5,"18-29","4-Year College",9942
"7805",37,"Other",-0.5,"18-29","Post-grad",2520
"7806",37,"Other",-0.5,"30-39","No HS",5040
"7807",37,"Other",-0.5,"30-39","HS",7187
"7808",37,"Other",-0.5,"30-39","Some college",14048
"7809",37,"Other",-0.5,"30-39","4-Year College",10199
"7810",37,"Other",-0.5,"30-39","Post-grad",6832
"7811",37,"Other",-0.5,"40-49","No HS",4320
"7812",37,"Other",-0.5,"40-49","HS",8082
"7813",37,"Other",-0.5,"40-49","Some college",13886
"7814",37,"Other",-0.5,"40-49","4-Year College",9823
"7815",37,"Other",-0.5,"40-49","Post-grad",7458
"7816",37,"Other",-0.5,"50-59","No HS",5062
"7817",37,"Other",-0.5,"50-59","HS",7639
"7818",37,"Other",-0.5,"50-59","Some college",9717
"7819",37,"Other",-0.5,"50-59","4-Year College",6186
"7820",37,"Other",-0.5,"50-59","Post-grad",4264
"7821",37,"Other",-0.5,"60-69","No HS",4899
"7822",37,"Other",-0.5,"60-69","HS",5819
"7823",37,"Other",-0.5,"60-69","Some college",6028
"7824",37,"Other",-0.5,"60-69","4-Year College",3514
"7825",37,"Other",-0.5,"60-69","Post-grad",2252
"7826",37,"Other",-0.5,"70+","No HS",5551
"7827",37,"Other",-0.5,"70+","HS",4144
"7828",37,"Other",-0.5,"70+","Some college",2828
"7829",37,"Other",-0.5,"70+","4-Year College",1459
"7830",37,"Other",-0.5,"70+","Post-grad",1173
"7831",37,"Other",0.5,"18-29","No HS",10546
"7832",37,"Other",0.5,"18-29","HS",24074
"7833",37,"Other",0.5,"18-29","Some college",26717
"7834",37,"Other",0.5,"18-29","4-Year College",8376
"7835",37,"Other",0.5,"18-29","Post-grad",1139
"7836",37,"Other",0.5,"30-39","No HS",6121
"7837",37,"Other",0.5,"30-39","HS",9480
"7838",37,"Other",0.5,"30-39","Some college",11253
"7839",37,"Other",0.5,"30-39","4-Year College",7040
"7840",37,"Other",0.5,"30-39","Post-grad",3784
"7841",37,"Other",0.5,"40-49","No HS",5999
"7842",37,"Other",0.5,"40-49","HS",8299
"7843",37,"Other",0.5,"40-49","Some college",9083
"7844",37,"Other",0.5,"40-49","4-Year College",7437
"7845",37,"Other",0.5,"40-49","Post-grad",6977
"7846",37,"Other",0.5,"50-59","No HS",6017
"7847",37,"Other",0.5,"50-59","HS",7033
"7848",37,"Other",0.5,"50-59","Some college",7386
"7849",37,"Other",0.5,"50-59","4-Year College",4695
"7850",37,"Other",0.5,"50-59","Post-grad",5042
"7851",37,"Other",0.5,"60-69","No HS",3715
"7852",37,"Other",0.5,"60-69","HS",4184
"7853",37,"Other",0.5,"60-69","Some college",5224
"7854",37,"Other",0.5,"60-69","4-Year College",2766
"7855",37,"Other",0.5,"60-69","Post-grad",2972
"7856",37,"Other",0.5,"70+","No HS",4175
"7857",37,"Other",0.5,"70+","HS",2295
"7858",37,"Other",0.5,"70+","Some college",2027
"7859",37,"Other",0.5,"70+","4-Year College",1398
"7860",37,"Other",0.5,"70+","Post-grad",2047
"7861",37,"Hispanic",-0.5,"18-29","No HS",4340
"7862",37,"Hispanic",-0.5,"18-29","HS",8687
"7863",37,"Hispanic",-0.5,"18-29","Some college",13507
"7864",37,"Hispanic",-0.5,"18-29","4-Year College",3708
"7865",37,"Hispanic",-0.5,"18-29","Post-grad",822
"7866",37,"Hispanic",-0.5,"30-39","No HS",3089
"7867",37,"Hispanic",-0.5,"30-39","HS",3843
"7868",37,"Hispanic",-0.5,"30-39","Some college",6240
"7869",37,"Hispanic",-0.5,"30-39","4-Year College",3221
"7870",37,"Hispanic",-0.5,"30-39","Post-grad",1973
"7871",37,"Hispanic",-0.5,"40-49","No HS",2396
"7872",37,"Hispanic",-0.5,"40-49","HS",3200
"7873",37,"Hispanic",-0.5,"40-49","Some college",5443
"7874",37,"Hispanic",-0.5,"40-49","4-Year College",3097
"7875",37,"Hispanic",-0.5,"40-49","Post-grad",1506
"7876",37,"Hispanic",-0.5,"50-59","No HS",1509
"7877",37,"Hispanic",-0.5,"50-59","HS",2658
"7878",37,"Hispanic",-0.5,"50-59","Some college",4214
"7879",37,"Hispanic",-0.5,"50-59","4-Year College",2714
"7880",37,"Hispanic",-0.5,"50-59","Post-grad",989
"7881",37,"Hispanic",-0.5,"60-69","No HS",1250
"7882",37,"Hispanic",-0.5,"60-69","HS",1877
"7883",37,"Hispanic",-0.5,"60-69","Some college",2566
"7884",37,"Hispanic",-0.5,"60-69","4-Year College",1346
"7885",37,"Hispanic",-0.5,"60-69","Post-grad",597
"7886",37,"Hispanic",-0.5,"70+","No HS",1527
"7887",37,"Hispanic",-0.5,"70+","HS",1995
"7888",37,"Hispanic",-0.5,"70+","Some college",1341
"7889",37,"Hispanic",-0.5,"70+","4-Year College",589
"7890",37,"Hispanic",-0.5,"70+","Post-grad",399
"7891",37,"Hispanic",0.5,"18-29","No HS",5653
"7892",37,"Hispanic",0.5,"18-29","HS",12135
"7893",37,"Hispanic",0.5,"18-29","Some college",12713
"7894",37,"Hispanic",0.5,"18-29","4-Year College",3134
"7895",37,"Hispanic",0.5,"18-29","Post-grad",345
"7896",37,"Hispanic",0.5,"30-39","No HS",3211
"7897",37,"Hispanic",0.5,"30-39","HS",3918
"7898",37,"Hispanic",0.5,"30-39","Some college",5247
"7899",37,"Hispanic",0.5,"30-39","4-Year College",2851
"7900",37,"Hispanic",0.5,"30-39","Post-grad",1419
"7901",37,"Hispanic",0.5,"40-49","No HS",3255
"7902",37,"Hispanic",0.5,"40-49","HS",4672
"7903",37,"Hispanic",0.5,"40-49","Some college",3596
